Restaurant ID;Restaurant Name;Country Code;City;Address;Locality;Cuisines;Has Table booking;Has Online delivery;Is delivering now;Aggregate rating;Rating color;Rating text;Votes
18483082;Artistry;184;Singapore;17 Jalan Pinang 199149;Sungai Pinang, Rochor;American, Bakery, European, Burger, Fusion;No;No;No;3.8;Yellow;Good;28
18483446;Bitters & Love;184;Singapore;118 Telok Ayer Street 068587;Telok Ayer Street, Outram;Finger Food;No;No;No;3.9;Yellow;Good;35
18483252;Artichoke Cafe;184;Singapore;161 Middle Road, Sculpture Square 188978;Victoria, Rochor;Cafe, Spanish, Turkish, Greek;No;No;No;3.2;Orange;Average;33
17621616;Archie's Waeside;216;Sioux City;224 4th Ave NE, Le Mars, IA 51031;Le Mars;Burger, Seafood, Steak;No;No;No;3.7;Yellow;Good;100
17621696;Bob Roe's Pizza;216;Sioux City;2320 Transit Ave, Sioux City, IA 51106;Sioux City;American, Pizza, Bar Food;No;No;No;3.6;Yellow;Good;92
17621744;Da Kao Restaurant;216;Sioux City;800 W 7th St, Sioux City, IA 51103;Sioux City;Asian, Vegetarian, Vietnamese;No;No;No;3.8;Yellow;Good;182
17621759;Famous Dave's;216;Sioux City;201 Pierce St, Sioux City, IA 51101;Sioux City;BBQ;No;No;No;3.6;Yellow;Good;76
17621763;Fuji Bay Japanese Restaurant;216;Sioux City;513 6th St, Sioux City, IA 51101;Sioux City;Japanese, Sushi;No;No;No;3.7;Yellow;Good;129
17621780;HuHot Mongolian Grill;216;Sioux City;4229 S Lakeport St, Sioux City, IA 51106;Sioux City;Asian, Chinese;No;No;No;3.6;Yellow;Good;94
17621781;Hunan Palace;216;Sioux City;3523 Singing Hills Blvd, Sioux City, IA 51106;Sioux City;Chinese;No;No;No;3.8;Yellow;Good;129
17621788;Jerry's Pizza;216;Sioux City;1417 Morningside Ave, Sioux City, IA 51106;Sioux City;Pizza;No;No;No;3.8;Yellow;Good;178
17621793;Jim's Burgers;216;Sioux City;800 Pierce St, Sioux City, IA 51101;Sioux City;Burger;No;No;No;3.7;Yellow;Good;97
17621796;Johnnie Mars;216;Sioux City;2401 5th St, Sioux City, IA 51101;Sioux City;American, Desserts, Diner;No;No;No;3.9;Yellow;Good;161
17621831;Miles Inn;216;Sioux City;2622 Leech Ave, Sioux City, IA 51106;Sioux City;American;No;No;No;3.7;Yellow;Good;122
17621832;Milwaukee Wiener House;216;Sioux City;301 Douglas St, Sioux City, IA 51101;Sioux City;American, Fast Food;No;No;No;3.8;Yellow;Good;195
17621833;Minerva's Food & Cocktails;216;Sioux City;2945 Hamilton Blvd, Sioux City, IA 51104;Sioux City;American, Seafood, Steak;No;No;No;3.7;Yellow;Good;146
17621834;Monterrey Mexican Restaurant;216;Sioux City;3138 Singing Hills Blvd, Sioux City, IA 51106;Sioux City;Mexican;No;No;No;3.7;Yellow;Good;117
17621869;Rebos;216;Sioux City;1107 4th St, Sioux City, IA 51101;Sioux City;Caribbean, Mexican, Cajun;No;No;No;3.8;Yellow;Good;187
17621960;Tokyo Japanese Steakhouse & Sushi Bar;216;Sioux City;4567 Southern Hills Drive, Sioux City, IA 51106;Sioux City;Japanese, Steak, Sushi;No;No;No;3.9;Yellow;Good;239
17621746;Diamond Thai Cuisine;216;Sioux City;515 W 7th St, Sioux City, IA 51103;Sioux City;Asian, Thai, Vegetarian;No;No;No;4;Green;Very Good;303
17621755;El Fredo Pizza;216;Sioux City;523 W 19th St, Sioux City, IA 51103;Sioux City;Pizza;No;No;No;4;Green;Very Good;280
17621946;Trattoria Fresco;216;Sioux City;416 Jackson St., Sioux City, IA 51101;Sioux City;Italian;No;No;No;4;Green;Very Good;271
17621552;Kahill's Steak-Fish Chophouse;216;Sioux City;385 E 4th St, South Sioux City, IA 68776;South Sioux City;American, Seafood, Steak;No;No;No;3.5;Yellow;Good;58
17096140;Rumba Island Bar & Grill;216;Tampa Bay;1800 Gulf To Bay Blvd, Clearwater, FL 33765;Clearwater;BBQ, Caribbean, Seafood;No;No;No;4.6;Dark Green;Excellent;1321
17099925;Red Mesa Cantina;216;Tampa Bay;128 3rd St S, St Petersburg, FL 33701;Downtown St Petersburg;Latin American, Mexican, Southwestern;No;No;No;4.6;Dark Green;Excellent;1629
17092257;BellaBrava;216;Tampa Bay;204 Beach Drive Northeast, St Petersburg, FL 33701;Downtown St Petersburg;American, Italian, Seafood;No;No;No;4.1;Green;Very Good;921
17092799;Ceviche Tapas Bar & Restaurant;216;Tampa Bay;10 Beach Dr, St Petersburg, FL 33701;Downtown St Petersburg;Spanish, Tapas;No;No;No;4.1;Green;Very Good;986
17095222;The Moon Under Water;216;Tampa Bay;332 Beach Dr NE, St Petersburg, FL 33701;Downtown St Petersburg;British, Bar Food, Sandwich;No;No;No;4.1;Green;Very Good;1020
17092293;Bern's Steak House;216;Tampa Bay;1208 S Howard Ave, Tampa, FL 33606;Hyde Park;American, Desserts, Steak;No;No;No;4.7;Dark Green;Excellent;3157
17102241;Boca Kitchen Bar Market;216;Tampa Bay;901 W. Platt St., Tampa, FL 33606;Hyde Park;Breakfast;No;No;No;3.9;Yellow;Good;665
17102579;Edison: Food+Drink Lab;216;Tampa Bay;912 W Kennedy Blvd, Tampa, FL 33606;Hyde Park;International;No;No;No;3.9;Yellow;Good;373
17092801;Ceviche Tapas Bar & Restaurant;216;Tampa Bay;2500 W Azeele St, Tampa, FL 33609;Hyde Park;Breakfast, Spanish, Tapas;No;No;No;4.4;Green;Very Good;1007
17093273;Daily Eats;216;Tampa Bay;901 S Howard Avenue, Tampa, FL 33606;Hyde Park;American, Burger;No;No;No;4.4;Green;Very Good;803
17096198;Salt Rock Grill;216;Tampa Bay;19325 Gulf Blvd, Indian Shores, FL 33785;Indian Rocks/Indian Shores;American, Seafood, Steak;No;No;No;4.2;Green;Very Good;1363
17095098;Mazzaro's Italian Market;216;Tampa Bay;2909 22nd Ave N, St Petersburg, FL 33713;Kenwood;Italian, Deli;No;No;No;4.9;Dark Green;Excellent;1424
17093135;Conch Republic Grill;216;Tampa Bay;16699 Gulf Blvd, North Redington Beach, FL 33708;Madeira Beach/Redington Beach;Sandwich, Seafood, Steak;No;No;No;4.5;Dark Green;Excellent;844
17095236;Mr. Dunderbak's Biergarten and Marketplatz;216;Tampa Bay;14929 Bruce B Downs Blvd, Tampa, FL 33612;New Tampa;European, German;No;No;No;4.9;Dark Green;Excellent;1413
17095979;Red Mesa Restaurant;216;Tampa Bay;4912 4th St N, St Petersburg, FL 33703;Northeast St Petersburg;Breakfast, Mexican;No;No;No;4.5;Dark Green;Excellent;1203
17099856;Datz;216;Tampa Bay;2616 S Macdill Avenue, Tampa, FL 33629;Palma Ceia;Desserts, Bar Food;No;No;No;4.7;Dark Green;Excellent;3074
17100307;Ella's Americana Folk Art Cafe;216;Tampa Bay;5119 N Nebraska Ave, Tampa, FL 33603;Seminole Heights;International, Italian, Southern;No;No;No;4.8;Dark Green;Excellent;1715
17093600;Taco Bus;216;Tampa Bay;913 E Hillsborough Ave, Tampa, FL 33604;Seminole Heights;Mexican, Vegetarian;No;No;No;4.5;Dark Green;Excellent;1868
17100547;The Refinery;216;Tampa Bay;5137 N. Florida Ave., Tampa, FL 33603;Seminole Heights;Seafood, Steak;No;No;No;4;Green;Very Good;875
17093124;Columbia Restaurant;216;Tampa Bay;2117 E 7th Ave, Tampa, FL 33605;Ybor City;Cuban, Spanish;No;No;No;4.4;Green;Very Good;1746
16608059;1918 Bistro & Grill;14;Tanunda;94 Murray St, Tanunda, SA;Tanunda;Modern Australian, Australian;No;No;No;4.4;Green;Very Good;339
16605194;Pig and Whistle;14;Trentham East;Pearsons Rd, Trentham East, VIC;Trentham East;Australian;No;No;No;4.1;Green;Very Good;87
17678243;Buffalo Wild Wings;216;Valdosta;1553 Baytree Rd., Valdosta, GA 31602;Valdosta;Bar Food;No;No;No;3.4;Orange;Average;98
17678043;El Toreo Mexican Restaurant;216;Valdosta;1713 Gornto Rd, Valdosta, GA 31601;Valdosta;Mexican;No;No;No;3.1;Orange;Average;83
17677978;306 North Restaurant;216;Valdosta;306 N Patterson St, Valdosta, GA 31601;Valdosta;Seafood, Southern;No;No;No;3.9;Yellow;Good;231
17677988;Austins Cattle Co;216;Valdosta;2101 W Hill Ave, Valdosta, GA 31601;Valdosta;Burger, Seafood, Steak;No;No;No;3.7;Yellow;Good;216
17678231;Beijing Cafe;216;Valdosta;1715 C Norman Drive, Valdosta, GA 31601;Valdosta;Asian, Chinese, Thai;No;No;No;3.8;Yellow;Good;185
17677990;Bleu Cafe;216;Valdosta;125 N Patterson St, Valdosta, GA 31601;Valdosta;Pizza, Sandwich;No;No;No;3.7;Yellow;Good;185
17677991;Bleu Pub;216;Valdosta;116 W Hill Ave, Valdosta, GA 31601;Valdosta;Burger, Bar Food, Vegetarian;No;No;No;3.8;Yellow;Good;281
17678307;Bubba Jax Crab Shack;216;Valdosta;1700 W Hill Ave, Valdosta, GA 31601;Valdosta;Fast Food, Seafood;No;No;No;3.7;Yellow;Good;137
17678276;Cheddar's Scratch Kitchen;216;Valdosta;270 Norman Drive, Valdosta, GA 31601;Valdosta;American;No;No;No;3.7;Yellow;Good;209
17678283;El Cazador;216;Valdosta;1600 N. Ashley St., Valdosta, GA 31602;Valdosta;Mexican;No;No;No;3.7;Yellow;Good;168
17678222;Friends Grille and Bar;216;Valdosta;3338-B Country Club Rd, GA 31605;Valdosta;American, Southern;No;No;No;3.9;Yellow;Good;243
17678055;Giulios Greek & Italian Restaurant;216;Valdosta;105 E Ann St, Valdosta, GA 31601;Valdosta;Greek, Italian;No;No;No;3.8;Yellow;Good;221
17678326;La Jalisco Supermercato;216;Valdosta;1300 N. Ashley St., Valdosta, GA 31601;Valdosta;Mexican;No;No;No;3.5;Yellow;Good;46
17678229;Masato Japanese;216;Valdosta;1337 Baytree Rd, Valdosta, GA 31602;Valdosta;Japanese, Sushi;No;No;No;3.9;Yellow;Good;262
17678097;Mom & Dad's Italian Restaurant;216;Valdosta;4143 N Valdosta Rd, Valdosta, GA 31602;Valdosta;Italian;No;No;No;3.7;Yellow;Good;183
17678216;Mori's Japanese Steakhouse & Sushi Bar;216;Valdosta;1709 Norman Dr, Valdosta, GA 31601;Valdosta;Japanese, Steak, Sushi;No;No;No;3.5;Yellow;Good;208
17678233;Passage 2 India;216;Valdosta;2910 N Ashley St Ste E, Valdosta, GA 31602;Valdosta;Indian, Middle Eastern;No;No;No;3.8;Yellow;Good;245
17678148;Rodeo Mexican Restaurant;216;Valdosta;2801 N Ashley St, Valdosta, GA 31602;Valdosta;Mexican;No;No;No;3.8;Yellow;Good;199
17678291;Steel Magnolias;216;Valdosta;132 N. Patterson St, Valdosta, GA 31601;Valdosta;Southern;No;No;No;3.8;Yellow;Good;225
17678218;Smok'n Pig B-B-Q;216;Valdosta;4228 N Valdosta Rd, Valdosta, GA 31602;Valdosta;BBQ;No;No;No;4.1;Green;Very Good;575
17558738;Blue House Cafe;216;Vernonia;919 Bridge St, Vernonia, OR 97064;Vernonia;Coffee and Tea, Mediterranean;No;No;No;4.3;Green;Very Good;88
16608209;Anchorage Cafe Restaurant Wine Bar;14;Victor Harbor;21 Flinders Parade, Victor Harbor, SA;Victor Harbor;Coffee and Tea, Tapas, Australian;No;No;No;3.6;Yellow;Good;96
16654702;Lake House Restaurant;37;Vineland Station;3100 N Service Rd, Vineland Station, ON L0R2E0;Vineland Station;Italian, Mediterranean, Pizza;No;No;No;4.3;Green;Very Good;204
17697444;Masala Grill & Coffee House;216;Waterloo;911 W 23rd St, Cedar Falls, IA 50613;Cedar Falls;Indian, Middle Eastern;No;No;No;3.2;Orange;Average;18
17696871;Brown Bottle The Cedar Falls;216;Waterloo;1111 Center St, Cedar Falls, IA 50613;Cedar Falls;Italian, Pizza, Vegetarian;No;No;No;3.7;Yellow;Good;134
17696891;Four Queens Dairy Cream;216;Waterloo;1310 W 1st St, Cedar Falls, IA 50613;Cedar Falls;Desserts;No;No;No;3.9;Yellow;Good;190
17696901;Hong Kong Chinese Restaurant;216;Waterloo;6306 University Ave, Cedar Falls, IA 50613;Cedar Falls;Chinese;No;No;No;3.8;Yellow;Good;136
17697384;HuHot Mongolian Grill;216;Waterloo;6301 University Ave, Cedar Falls, IA 50613;Cedar Falls;Asian, Chinese;No;No;No;3.7;Yellow;Good;113
17697417;J's Homestyle Cooking;216;Waterloo;1724 West 31st Street, Cedar Falls, IA 50613;Cedar Falls;American, Breakfast;No;No;No;3.6;Yellow;Good;69
17696918;Montage;216;Waterloo;222 Main St, Cedar Falls, IA 50613;Cedar Falls;American, Italian, Seafood;No;No;No;3.6;Yellow;Good;89
17696920;Mulligan's Brick Oven Grill;216;Waterloo;205 E 18th St, Cedar Falls, IA 50613;Cedar Falls;Burger, Pizza, Sandwich;No;No;No;3.6;Yellow;Good;80
17697398;Sakura;216;Waterloo;5719 university avenue, Cedar Falls, IA 50613;Cedar Falls;Japanese, Sushi;No;No;No;3.8;Yellow;Good;175
17697406;Scratch;216;Waterloo;315 Main St, Cedar Falls, IA 50613;Cedar Falls;Coffee and Tea, Desserts, Beverages;No;No;No;3.7;Yellow;Good;136
17696941;SOHO Sushi Bar & Deli;216;Waterloo;119 Main St, Cedar Falls, IA 50613;Cedar Falls;Sandwich, Sushi, Tapas;No;No;No;3.6;Yellow;Good;114
17696955;Texas Roadhouse;216;Waterloo;5715 University Ave, Cedar Falls, IA 50613;Cedar Falls;American, BBQ, Steak;No;No;No;3.6;Yellow;Good;93
17696957;Tony's La Pizzeria;216;Waterloo;407 Main St, Cedar Falls, IA 50613;Cedar Falls;Pizza, Sandwich;No;No;No;3.6;Yellow;Good;89
17697418;Chapala;216;Waterloo;900 La Porte Road, Waterloo, IA 50702;Waterloo;Mexican;No;No;No;3.6;Yellow;Good;69
17697386;Galleria de Paco;216;Waterloo;622 Commercial Street, Waterloo, IA 50701;Waterloo;American;No;No;No;3.6;Yellow;Good;86
17697224;Golden China;216;Waterloo;106 Brookridge Dr, IA 50702;Waterloo;Chinese;No;No;No;3.7;Yellow;Good;73
17697304;Rudy's Tacos;216;Waterloo;2401 Falls Avenue, IA 50701;Waterloo;Mexican;No;No;No;3.6;Yellow;Good;104
17697389;The Screaming Eagle;216;Waterloo;228 E 4th St., Waterloo, IA 50703;Waterloo;American, Bar Food;No;No;No;3.7;Yellow;Good;101
17697424;The Thai Bowl;216;Waterloo;624 Sycamore Street, Waterloo, IA 50703;Waterloo;Thai;No;No;No;3.5;Yellow;Good;58
17697332;Tokyo Japanese Steak House;216;Waterloo;1931 Sears Street, Waterloo, IA 50702;Waterloo;Japanese, Steak, Sushi;No;No;No;3.9;Yellow;Good;156
17694056;Theo Yianni's Authentic Greek Restaurant;216;Weirton;322 American Way, Weirton, WV 26062;Weirton;Burger, Greek, Sandwich;No;No;No;3.9;Yellow;Good;156
17559793;Fishpatrick's Crabby Cafe;216;Winchester Bay;196 Bayfront Loop, Winchester Bay, OR 97467;Winchester Bay;Burger, Seafood, Steak;No;No;No;3.2;Orange;Average;16
16668008;Arigato Sushi;37;Yorkton;14 Second Ave North, Yorkton, SK S3N 1G1;Yorkton;Asian;No;No;No;3.3;Orange;Average;26
18212135;Denny's;214;Abu Dhabi;Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi;Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah);American;No;No;No;4.6;Dark Green;Excellent;207
5704255;Famous Dave's Barbecue;214;Abu Dhabi;Near The One, Level 3, Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi;Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah);American;No;Yes;No;4.6;Dark Green;Excellent;376
5701978;Pizza Di Rocco;214;Abu Dhabi;Near Corner of Salam and Al Falah Street (9th Street), Salam Street, Al Dhafrah, Abu Dhabi;Al Dhafrah;Italian, Pizza;Yes;Yes;No;4.4;Green;Very Good;471
5701729;Sofra Istanbul;214;Abu Dhabi;Next to ADNOC Petrol Station, Muroor Road, Al Dhafrah, Abu Dhabi;Al Dhafrah;Turkish, Arabian, Middle Eastern;No;No;No;4.3;Green;Very Good;224
5704168;Salt;214;Abu Dhabi;Inside Mushrif Park, Al Mushrif, Abu Dhabi;Al Mushrif;Fast Food, Burger;No;No;No;4.2;Green;Very Good;228
18277098;Genghis Grill;214;Abu Dhabi;Level 2, Al Wahda Mall New Extension, Al Wahda, Abu Dhabi;Al Wahda Mall, Al Wahda;Asian;No;No;No;4.6;Dark Green;Excellent;81
5701446;Olive Garden;214;Abu Dhabi;Level 3, Al Wahda Mall Extension, Al Wahda, Abu Dhabi;Al Wahda Mall, Al Wahda;Italian, Pizza;No;No;No;4.1;Green;Very Good;422
5700052;Cho Gao - Crowne Plaza Abu Dhabi;214;Abu Dhabi;Crowne Plaza Abu Dhabi, Sheikh Hamdan Bin Mohammed Street, Al Markaziya, Abu Dhabi;Crowne Plaza Abu Dhabi, Al Markaziya;Thai, Japanese, Chinese, Indonesian, Vietnamese;Yes;Yes;No;4.4;Green;Very Good;246
5702418;Gazebo;214;Abu Dhabi;Ground Level, Next to E-Max, Dalma Mall, Mussafah Sanaiya, Abu Dhabi;Dalma Mall, Mussafah Sanaiya;Indian, North Indian, Mughlai, Biryani;Yes;Yes;No;4;Green;Very Good;355
5700386;Sangeetha Vegetarian Restaurant;214;Abu Dhabi;Opposite Cristal Hotel, Behind KM Trading, Electra Street, Madinat Zayed, Abu Dhabi;Madinat Zayed;Indian, South Indian;No;Yes;No;3.6;Yellow;Good;268
5704202;Hot Palayok;214;Abu Dhabi;Food Court, Level 2, Madinat Zayed Shopping Centre, Madinat Zayed, Abu Dhabi;Madinat Zayed Shopping Centre, Madinat Zayed ;Filipino, Japanese, Asian;No;Yes;No;4.5;Dark Green;Excellent;162
5701052;Applebee's;214;Abu Dhabi;Level 3, Mushrif Mall, Al Mushrif, Abu Dhabi;Mushrif Mall, Al Mushrif;American, Mexican, Seafood;No;Yes;No;4;Green;Very Good;205
5704118;Tikka Tonight;214;Abu Dhabi;Behind RAK Bank, Sanaiya ME11, Mussafah Sanaiya, Abu Dhabi;Mussafah Sanaiya;Pakistani, Afghani, Indian, Hyderabadi;No;Yes;No;4;Green;Very Good;277
5701548;Bait El Khetyar;214;Abu Dhabi;Al Najda Street, Najda, Abu Dhabi;Najda;Lebanese, Arabian, Middle Eastern;No;Yes;No;4;Green;Very Good;380
18235425;Indian By Nature;214;Abu Dhabi;Shop 2-3, Tolico Building, Behind Lebanese Roastery, Near National Hospital, Najda, Abu Dhabi;Najda;Indian;Yes;Yes;No;4.3;Green;Very Good;180
5702615;Via Delhi;214;Abu Dhabi;Near First Flight Couriers, Behind ADNOC Head Office, Salam Street, Najda Area, Najda, Abu Dhabi;Najda;Indian, North Indian, Chinese;No;Yes;No;4;Green;Very Good;525
5703500;Punjab Grill;214;Abu Dhabi;Venetian Village, Ritz Carlton Abu Dhabi, Grand Canal, Al Maqtaa, Abu Dhabi;Venetian Village, Al Maqtaa;Indian, North Indian;Yes;No;No;4.9;Dark Green;Excellent;216
18253896;Tamba;214;Abu Dhabi;6th Floor, World Trade Centre Mall, Al Markaziya, Abu Dhabi;World Trade Center Mall, Al Markaziya;Indian;Yes;No;No;4.7;Dark Green;Excellent;201
5701917;P.F. Chang's;214;Abu Dhabi;Level 1, World Trade Center Mall, Central Market, Al Markaziya, Abu Dhabi;World Trade Center Mall, Al Markaziya;Chinese;No;No;No;4.2;Green;Very Good;435
5702574;The Cheesecake Factory;214;Abu Dhabi;Level 1, Yas Mall, Yas Leisure Dr, Yas Island, Abu Dhabi;Yas Mall, Yas Island;American, Desserts;No;No;No;4.6;Dark Green;Excellent;586
202321;The Farm;214;Dubai;Al Barari Villas, Opposite Falcon City, Al Barari, Dubai;Al Barari;Mediterranean, Italian, Thai, European;Yes;No;No;3.9;Yellow;Good;927
206488;Maharaja Bhog;214;Dubai;Ground Level, Hamsah Mall, Next to Ansar Gallery, Al Karama, Dubai;Al Karama;Indian, Rajasthani;Yes;Yes;No;4.1;Green;Very Good;1448
209654;Rasoi Ghar;214;Dubai;Zainal Mohebi Plaza, Sheikh Khalifa Bin Zayed Road, Opposite Centrepoint, Al Karama, Dubai;Al Karama;Indian;Yes;Yes;No;4.3;Green;Very Good;1281
18340881;Barbeque Nation;214;Dubai;G1, Villa, Near HQ Fitness, Near Lulu Mall, Barsha 2, Dubai;Barsha 2;Indian, North Indian;Yes;No;No;4.5;Dark Green;Excellent;307
18233284;Farzi Cafe;214;Dubai;CITY WALK, Al Safa & Al Wasl Road Intersection, Al Safa, Dubai;CITY WALK, Al Safa;International, Indian;Yes;No;No;4.5;Dark Green;Excellent;909
18269368;AB's Absolute Barbecues;214;Dubai;Mezzanaine Floor, Centurion Star Tower, Deira City Centre Area, Dubai;Deira City Centre Area;Continental, Indian;Yes;No;No;4.9;Dark Green;Excellent;641
18254160;Carnival By Tresind;214;Dubai;Podium Level, Burj Daman, DIFC, Dubai;DIFC;Indian;Yes;No;No;4.9;Dark Green;Excellent;322
208939;AB's Absolute Barbecues;214;Dubai;Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road, Dubai Media City, Dubai;Dubai Media City;Indian, Continental;Yes;No;No;4.8;Dark Green;Excellent;2510
201531;Hard Rock Cafe;214;Dubai;Next to Marks & Spencer's, Festival City, Dubai;Festival City;American, Burger;No;No;No;4.5;Dark Green;Excellent;1388
208965;The Coffee Club;214;Dubai;Wasl Vita, Opposite Civil Defence Station, Near Emirates NBD, Al Wasl Road, Jumeirah 1, Dubai;Jumeirah 1;Cafe;No;Yes;No;4.5;Dark Green;Excellent;403
208778;SALT;214;Dubai;Kite Beach, Street 2D, Umm Suqeim, Dubai;Kite Beach, Umm Suqeim;Fast Food, Burger;No;No;No;4.3;Green;Very Good;1351
209703;Din Tai Fung;214;Dubai;Level 2 Expansion, Mall of the Emirates, Barsha 1, Dubai;Mall of the Emirates, Barsha 1;Asian, Chinese;No;No;No;4.3;Green;Very Good;661
18381837;SpiceKlub;214;Dubai;Opposite Aster Hospital, Near Sharaf DG, Kuwait Street, Mankhool, Dubai;Mankhool;Indian, North Indian, Street Food;Yes;No;No;4.4;Green;Very Good;281
208850;Tresind - Nassima Royal Hotel;214;Dubai;Level 2, Nassima Royal Hotel, Sheikh Zayad Road, Trade Centre Area, Dubai;Nassima Royal Hotel, Trade Centre Area;Indian;Yes;No;No;4.9;Dark Green;Excellent;1352
210134;Grand Barbeque Buffet Restaurant;214;Dubai;Al Mina Road, Next to Ibis Styles Jumeirah Hotel, Satwa, Dubai;Satwa;Indian, Asian;Yes;Yes;No;4.4;Green;Very Good;552
201044;Red Lobster;214;Dubai;Near the Fountain, Lower Ground Level, The Dubai Mall, Downtown Dubai, Dubai;The Dubai Mall,Downtown Dubai;Seafood, American;No;No;No;3.2;Orange;Average;506
201340;The Cheesecake Factory;214;Dubai;Ground Level, Near Aquarium, The Dubai Mall, Downtown Dubai, Dubai;The Dubai Mall,Downtown Dubai;American, Desserts;No;No;No;4.7;Dark Green;Excellent;2424
18289126;Parker's;214;Dubai;The Dubai Mall, Downtown Dubai, Dubai;The Dubai Mall,Downtown Dubai;Cafe, Burger;No;No;No;4.3;Green;Very Good;386
202507;Applebee's;214;Dubai;Sheikh Issa Tower, Sheikh Zayed Road, Trade Centre Area, Dubai;Trade Centre Area;American, Mexican, Burger;No;Yes;No;3.7;Yellow;Good;500
210139;Grub Shack;214;Dubai;Building 41, Next to Dubai Healthcare City Metro Station, Dubai Healthcare City, Umm Hurair, Dubai;Umm Hurair;Goan, Chinese, Indian, North Indian;Yes;Yes;No;4.3;Green;Very Good;544
5600424;Kamat;214;Sharjah;Opposite HSBC, Near Emax, King Faisal Street, Abu Shagara, Sharjah;Abu Shagara;Indian, North Indian, South Indian, Chinese;No;Yes;No;3.9;Yellow;Good;285
5602751;Vadakkan Pepper;214;Sharjah;Near New City Center Supermarket, Abu Shagara, Sharjah;Abu Shagara;South Indian;No;Yes;No;3.8;Yellow;Good;210
5600457;Gazebo;214;Sharjah;Opposite Safeer Market, Near E max, King Faisal Street, Abu Shagara, Sharjah;Abu Shagara;Indian, Mughlai, South Indian, Biryani;No;Yes;No;4.1;Green;Very Good;372
5600642;Katis Restaurant;214;Sharjah;Opposite Safeer Market, Al Khan Street, Al Khan, Sharjah;Al Khan;Indian, North Indian, Chinese;No;No;No;4.3;Green;Very Good;316
18268134;Zaroob;214;Sharjah;Al Buhaira Corniche Street, Al Majaz Water Front, Al Majaz, Sharjah;Al Majaz;Lebanese;No;Yes;No;3.9;Yellow;Good;69
18376208;Derby;214;Sharjah;Al Khan Street, Al Majaz 3, Al Majaz, Sharjah;Al Majaz;Fast Food, American;No;No;No;4.1;Green;Very Good;33
5600959;Nayaab Haandi;214;Sharjah;Near Etisalat Business Center, Opposite ADNOC Petrol Station, Al Khan Street, Al Majaz 2, Al Majaz, Sharjah;Al Majaz;Pakistani, Indian;No;Yes;No;4.1;Green;Very Good;449
5600103;Najmat Lahore Restaurant;214;Sharjah;Near Sharjah Animal Market, Al Mina Road, Al Mareija, Sharjah;Al Mareija;Pakistani, Indian, Mughlai;No;Yes;No;4.2;Green;Very Good;504
5602586;Saffron;214;Sharjah;Mina Road, Opposite Bird Market, Al Mareija, Sharjah;Al Mareija;Pakistani, Chinese, Indian, Afghani;No;Yes;No;4.1;Green;Very Good;192
5600961;Pizza Hut;214;Sharjah;Next to Safeer Mall, Al Nahda, Sharjah;Al Nahda;Fast Food, Pizza;No;No;No;2.4;Red;Poor;154
5600960;Al Mukhtar Bakery;214;Sharjah;Near Safeer Mall, Al Nahda, Sharjah;Al Nahda;Bakery, Arabian, Middle Eastern;No;No;No;4.2;Green;Very Good;142
5601340;Aroos Damascus;214;Sharjah;Opposite Emirates NBD, Near First Gulf Bank, King Abdul Aziz Street, Al Nud, Sharjah;Al Nud;Arabian, Middle Eastern;No;No;No;4.2;Green;Very Good;444
5600701;Nando's;214;Sharjah;Ground level, Block D, Qanat Al Qasba, Al Khan, Sharjah;Al Qasba, Al Khan;African, Portuguese;No;Yes;No;4.2;Green;Very Good;265
5601404;Peking Chinese Restaurant;214;Sharjah;Opposite Spinneys Roundabout, Estiqlal Square, Halwan Suburb, Sharjah;Halwan Suburb;Chinese, Thai;No;Yes;No;3.8;Yellow;Good;227
5600556;TGI Friday's;214;Sharjah;Majaz Waterfront, Buhairah Corniche, Al Majaz 3, Al Majaz, Sharjah;Majaz Waterfront, Al Majaz 3;American, Mexican;No;Yes;No;3.9;Yellow;Good;357
5602055;Rajasthan Al Malaki;214;Sharjah;Behind DPS Sharjah Primary School, Muwailih Commercial, Sharjah;Muwailih Commercial;Indian, North Indian;No;No;No;4.8;Dark Green;Excellent;459
5601521;Applebee's;214;Sharjah;Opposite Jumbo Electronics, Level 2, Sahara Centre, Al Nahda, Sharjah;Sahara Centre, Al Nahda;American, Mexican, Burger;No;Yes;No;4.1;Green;Very Good;197
5602377;Paper Fig;214;Sharjah;Near Dubai Islamic Bank, Muweilah, University City, Sharjah;University City;Cafe, Bakery, Desserts;No;No;No;4.5;Dark Green;Excellent;143
5602884;Sis Burger;214;Sharjah;Behind ADNOC Petrol Station,;;;;;;;;;
5602942;Crafted Blends;214;Sharjah;Next To Super Bonanza Hyper Market, Opposite Defence Camp, University City, Sharjah;University City;Cafe;No;No;No;4.2;Green;Very Good;43
3400025;Jahanpanah;1;Agra;E 23, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra;Agra Cantt;North Indian, Mughlai;No;No;No;3.9;Yellow;Good;140
